日期,指数,市净率,等权市净率,市净率中位数
2005-01-04,1242.77,2.09,2.59,2.06
2005-01-05,1251.94,2.06,2.6,2.07
2005-01-06,1239.43,2.04,2.59,2.05
2005-01-07,1244.75,2.05,2.6,2.05
2005-01-10,1252.4,2.06,2.62,2.08
2005-01-11,1257.46,2.06,2.63,2.08
2005-01-12,1256.92,2.06,2.62,2.08
2005-01-13,1256.31,2.06,2.63,2.08
2005-01-14,1245.62,2.05,2.6,2.06
2005-01-17,1216.65,2.0,2.54,2.0
2005-01-18,1225.45,2.01,2.58,2.02
2005-01-19,1218.11,1.99,2.57,2.02
2005-01-20,1204.39,1.97,2.53,1.97
2005-01-21,1234.48,2.02,2.56,2.02
2005-01-24,1255.78,2.06,2.61,2.06
2005-01-25,1254.23,2.06,2.6,2.03
2005-01-26,1241.96,2.04,2.57,2.04
2005-01-27,1225.89,2.01,2.52,2.0
2005-01-28,1213.67,1.99,2.48,1.97
2005-01-31,1191.82,1.96,2.41,1.91
2005-02-01,1188.93,1.96,2.38,1.88
2005-02-02,1252.5,2.06,2.51,2.0
2005-02-03,1242.31,2.04,2.46,1.95
2005-02-04,1269.0,2.08,2.5,1.98
2005-02-16,1278.88,2.1,2.53,2.01
2005-02-17,1276.13,2.09,2.54,2.02
2005-02-18,1258.97,2.07,2.51,2.0
2005-02-21,1284.48,2.11,2.56,2.03
2005-02-22,1309.28,2.15,2.58,2.09
2005-02-23,1309.48,2.15,2.61,2.1
2005-02-24,1309.95,2.14,2.62,2.11
2005-02-25,1312.45,2.15,2.63,2.12
2005-02-28,1306.0,2.14,2.63,2.11
2005-03-01,1303.41,2.13,2.62,2.1
2005-03-02,1287.45,2.11,2.58,2.07
2005-03-03,1294.34,2.11,2.59,2.09
2005-03-04,1287.71,2.1,2.58,2.09
2005-03-07,1293.74,2.11,2.59,2.09
2005-03-08,1318.27,2.15,2.63,2.15
2005-03-09,1316.79,2.15,2.64,2.14
2005-03-10,1286.23,2.1,2.58,2.07
2005-03-11,1289.94,2.11,2.6,2.09
2005-03-14,1293.5,2.11,2.59,2.06
2005-03-15,1269.14,2.07,2.55,2.03
2005-03-16,1255.59,2.04,2.52,2.0
2005-03-17,1243.48,2.02,2.5,1.98
2005-03-18,1227.4,2.0,2.45,1.95
2005-03-21,1231.05,2.01,2.45,1.96
2005-03-22,1206.92,1.97,2.38,1.88
2005-03-23,1201.65,1.96,2.37,1.88
2005-03-24,1208.19,1.96,2.39,1.91
2005-03-25,1205.63,1.96,2.39,1.89
2005-03-28,1200.11,1.95,2.37,1.88
2005-03-29,1195.02,1.93,2.33,1.86
2005-03-30,1172.57,1.89,2.26,1.8
2005-03-31,1181.24,1.91,2.27,1.8
2005-04-01,1223.57,1.98,2.45,1.87
2005-04-04,1202.97,1.94,2.4,1.84
2005-04-05,1191.75,1.93,2.38,1.81
2005-04-06,1214.87,1.97,2.41,1.83
2005-04-07,1225.49,1.98,2.45,1.88
2005-04-08,1248.52,2.02,2.49,1.9
2005-04-11,1240.97,2.01,2.49,1.89
2005-04-12,1219.51,1.97,2.43,1.86
2005-04-13,1248.2,2.02,2.49,1.91
2005-04-14,1234.33,2.0,2.45,1.89
2005-04-15,1216.96,1.97,2.41,1.83
2005-04-18,1197.74,1.95,2.37,1.8
2005-04-19,1199.9,1.96,2.37,1.8
2005-04-20,1184.19,1.93,2.33,1.77
2005-04-21,1172.56,1.91,2.29,1.72
2005-04-22,1169.19,1.91,2.26,1.7
2005-04-25,1157.97,1.89,2.13,1.66
2005-04-26,1165.34,1.89,2.17,1.69
2005-04-27,1148.76,1.87,2.13,1.64
2005-04-28,1169.12,1.89,2.17,1.69
2005-04-29,1159.15,1.87,2.15,1.65
2005-05-09,1130.84,1.8,2.12,1.6
2005-05-10,1135.56,1.81,2.12,1.61
2005-05-11,1124.27,1.79,2.1,1.58
2005-05-12,1103.99,1.76,2.09,1.58
2005-05-13,1107.63,1.76,2.11,1.6
2005-05-16,1095.47,1.74,2.1,1.61
2005-05-17,1099.64,1.75,2.12,1.62
2005-05-18,1102.97,1.75,2.14,1.63
2005-05-19,1103.48,1.75,2.14,1.64
2005-05-20,1099.27,1.75,2.12,1.62
2005-05-23,1070.84,1.7,2.06,1.57
2005-05-24,1073.85,1.71,2.1,1.6
2005-05-25,1072.14,1.7,2.11,1.61
2005-05-26,1058.87,1.68,2.09,1.6
2005-05-27,1051.95,1.67,2.08,1.6
2005-05-30,1060.16,1.68,2.1,1.61
2005-05-31,1060.74,1.69,2.09,1.62
2005-06-01,1039.19,1.65,2.05,1.58
2005-06-02,1016.06,1.61,2.02,1.56
2005-06-03,1013.64,1.61,2.01,1.55
2005-06-06,1034.38,1.65,2.05,1.57
2005-06-07,1030.94,1.65,2.06,1.58
2005-06-08,1115.58,1.78,2.21,1.7
2005-06-09,1131.05,1.81,2.23,1.72
2005-06-10,1108.29,1.77,2.19,1.69
2005-06-13,1106.29,1.78,2.19,1.69
2005-06-14,1093.46,1.76,2.16,1.67
2005-06-15,1072.84,1.72,2.1,1.62
2005-06-16,1086.01,1.75,2.12,1.63
2005-06-17,1085.61,1.74,2.1,1.63
2005-06-20,1115.62,1.79,2.17,1.66
2005-06-21,1101.49,1.77,2.15,1.65
2005-06-22,1102.03,1.78,2.16,1.65
2005-06-23,1093.7,1.77,2.14,1.64
2005-06-24,1101.88,1.78,2.15,1.65
2005-06-27,1124.64,1.82,2.2,1.7
2005-06-28,1108.59,1.79,2.17,1.67
2005-06-29,1104.99,1.79,2.15,1.66
2005-06-30,1080.94,1.75,2.1,1.62
2005-07-01,1055.59,1.71,2.02,1.56
2005-07-04,1047.28,1.7,1.98,1.54
2005-07-05,1039.04,1.68,1.98,1.52
2005-07-06,1033.55,1.68,1.97,1.52
2005-07-07,1038.6,1.69,1.97,1.51
2005-07-08,1017.98,1.65,1.91,1.47
2005-07-11,1011.5,1.64,1.89,1.44
2005-07-12,1046.16,1.7,1.95,1.5
2005-07-13,1037.39,1.68,1.93,1.48
2005-07-14,1040.42,1.69,1.93,1.48
2005-07-15,1026.12,1.67,1.89,1.44
2005-07-18,1012.1,1.65,1.85,1.39
2005-07-19,1014.36,1.65,1.86,1.41
2005-07-20,1021.05,1.66,1.87,1.41
2005-07-21,1020.63,1.66,1.86,1.41
2005-07-22,1046.32,1.7,1.9,1.44
2005-07-25,1045.4,1.7,1.89,1.43
2005-07-26,1072.81,1.75,1.94,1.47
2005-07-27,1089.91,1.78,1.98,1.5
2005-07-28,1086.55,1.77,1.97,1.5
2005-07-29,1083.03,1.76,1.97,1.48
2005-08-01,1088.95,1.77,1.98,1.49
2005-08-02,1104.04,1.8,2.01,1.53
2005-08-03,1107.7,1.8,2.03,1.55
2005-08-04,1102.59,1.79,2.02,1.53
2005-08-05,1128.74,1.83,2.07,1.58
2005-08-08,1138.88,1.85,2.07,1.6
2005-08-09,1152.53,1.87,2.1,1.62
2005-08-10,1165.03,1.89,2.13,1.65
2005-08-11,1183.58,1.92,2.16,1.67
2005-08-12,1167.92,1.9,2.13,1.65
2005-08-15,1187.01,1.92,2.17,1.69
2005-08-16,1177.28,1.9,2.17,1.68
2005-08-17,1192.83,1.92,2.21,1.72
2005-08-18,1148.04,1.84,2.12,1.64
2005-08-19,1150.18,1.84,2.11,1.63
2005-08-22,1158.6,1.85,2.13,1.64
2005-08-23,1149.96,1.84,2.11,1.61
2005-08-24,1167.14,1.87,2.15,1.64
2005-08-25,1172.48,1.88,2.19,1.65
2005-08-26,1171.86,1.88,2.21,1.67
2005-08-29,1154.43,1.84,2.18,1.64
2005-08-30,1146.39,1.83,2.15,1.63
2005-08-31,1162.8,1.85,2.18,1.67
2005-09-01,1184.93,1.88,2.23,1.72
2005-09-02,1188.85,1.89,2.26,1.73
2005-09-05,1196.22,1.9,2.3,1.75
2005-09-06,1173.32,1.86,2.25,1.7
2005-09-07,1194.31,1.89,2.31,1.76
2005-09-08,1194.41,1.89,2.3,1.76
2005-09-09,1189.63,1.89,2.29,1.74
2005-09-12,1188.21,1.88,2.3,1.75
2005-09-13,1207.16,1.91,2.35,1.79
2005-09-14,1217.26,1.93,2.37,1.81
2005-09-15,1217.28,1.93,2.38,1.83
2005-09-16,1212.95,1.92,2.38,1.83
2005-09-19,1220.63,1.93,2.42,1.86
2005-09-20,1212.62,1.91,2.42,1.85
2005-09-21,1187.99,1.88,2.38,1.81
2005-09-22,1159.96,1.84,2.3,1.76
2005-09-23,1151.98,1.83,2.27,1.73
2005-09-26,1155.04,1.83,2.28,1.75
2005-09-27,1133.24,1.8,2.24,1.71
2005-09-28,1131.77,1.8,2.22,1.71
2005-09-29,1155.49,1.84,2.27,1.74
2005-09-30,1155.61,1.84,2.26,1.74
2005-10-10,1138.95,1.81,2.22,1.7
2005-10-11,1157.19,1.84,2.27,1.74
2005-10-12,1161.85,1.85,2.29,1.76
2005-10-13,1152.61,1.83,2.28,1.75
2005-10-14,1139.55,1.81,2.26,1.74
2005-10-17,1131.38,1.8,2.26,1.73
2005-10-18,1141.2,1.81,2.31,1.77
2005-10-19,1134.61,1.79,2.3,1.77
2005-10-20,1135.95,1.8,2.29,1.76
2005-10-21,1141.32,1.8,2.31,1.77
2005-10-24,1141.17,1.79,2.3,1.75
2005-10-25,1121.92,1.76,2.26,1.71
2005-10-26,1097.16,1.72,2.19,1.64
2005-10-27,1097.78,1.72,2.18,1.64
2005-10-28,1080.87,1.67,2.13,1.58
2005-10-31,1092.82,1.68,2.14,1.59
2005-11-01,1089.95,1.67,2.12,1.57
2005-11-02,1104.79,1.69,2.16,1.61
2005-11-03,1095.27,1.68,2.14,1.59
2005-11-04,1100.05,1.69,2.15,1.6
2005-11-07,1100.65,1.68,2.17,1.61
2005-11-08,1110.15,1.7,2.18,1.63
2005-11-09,1108.15,1.69,2.17,1.63
2005-11-10,1088.3,1.67,2.11,1.56
2005-11-11,1090.2,1.67,2.12,1.58
2005-11-14,1088.65,1.66,2.13,1.59
2005-11-15,1087.51,1.66,2.12,1.58
2005-11-16,1095.89,1.68,2.13,1.6
2005-11-17,1095.31,1.67,2.13,1.6
2005-11-18,1117.0,1.71,2.23,1.63
2005-11-21,1119.94,1.71,2.23,1.65
2005-11-22,1098.66,1.68,2.18,1.61
2005-11-23,1105.75,1.69,2.19,1.61
2005-11-24,1113.37,1.7,2.2,1.63
2005-11-25,1114.92,1.7,2.2,1.63
2005-11-28,1110.82,1.69,2.2,1.62
2005-11-29,1096.99,1.67,2.16,1.59
2005-11-30,1099.26,1.67,2.15,1.59
2005-12-01,1098.75,1.67,2.15,1.59
2005-12-02,1094.29,1.67,2.12,1.57
2005-12-05,1079.2,1.65,2.06,1.52
2005-12-06,1087.79,1.66,2.06,1.53
2005-12-07,1099.62,1.68,2.08,1.55
2005-12-08,1098.32,1.68,2.07,1.54
2005-12-09,1113.48,1.7,2.1,1.57
2005-12-12,1116.37,1.7,2.12,1.59
2005-12-13,1117.85,1.7,2.12,1.59
2005-12-14,1125.39,1.71,2.14,1.6
2005-12-15,1123.56,1.71,2.12,1.59
2005-12-16,1127.51,1.72,2.13,1.61
2005-12-19,1131.75,1.72,2.14,1.6
2005-12-20,1136.34,1.73,2.15,1.61
2005-12-21,1130.76,1.72,2.13,1.59
2005-12-22,1135.24,1.73,2.14,1.59
2005-12-23,1144.87,1.74,2.16,1.61
2005-12-26,1156.82,1.76,2.18,1.62
2005-12-27,1154.29,1.75,2.18,1.62
2005-12-28,1157.03,1.76,2.18,1.63
2005-12-29,1169.86,1.78,2.2,1.64
2005-12-30,1161.06,1.76,2.18,1.63
2006-01-04,1180.96,1.79,2.2,1.64
2006-01-05,1197.27,1.82,2.23,1.66
2006-01-06,1209.42,1.83,2.25,1.68
2006-01-09,1215.67,1.84,2.28,1.7
2006-01-10,1220.62,1.85,2.3,1.7
2006-01-11,1211.05,1.83,2.29,1.7
2006-01-12,1226.7,1.85,2.32,1.74
2006-01-13,1221.46,1.84,2.32,1.74
2006-01-16,1202.87,1.82,2.29,1.7
2006-01-17,1208.44,1.83,2.29,1.7
2006-01-18,1233.35,1.86,2.34,1.73
2006-01-19,1251.58,1.89,2.36,1.74
2006-01-20,1255.31,1.9,2.36,1.75
2006-01-23,1255.77,1.9,2.36,1.77
2006-01-24,1252.06,1.89,2.35,1.77
2006-01-25,1258.05,1.9,2.34,1.74
2006-02-06,1287.63,1.95,2.39,1.78
2006-02-07,1282.1,1.93,2.4,1.78
2006-02-08,1290.06,1.95,2.41,1.78
2006-02-09,1269.45,1.91,2.38,1.74
2006-02-10,1282.66,1.93,2.44,1.76
2006-02-13,1279.64,1.92,2.43,1.76
2006-02-14,1286.33,1.93,2.45,1.78
2006-02-15,1299.17,1.96,2.44,1.78
2006-02-16,1270.63,1.91,2.38,1.72
2006-02-17,1267.41,1.9,2.35,1.7
2006-02-20,1267.54,1.9,2.35,1.71
2006-02-21,1288.42,1.93,2.38,1.74
2006-02-22,1284.23,1.92,2.38,1.74
2006-02-23,1288.85,1.93,2.38,1.73
2006-02-24,1296.87,1.94,2.39,1.74
2006-02-27,1297.19,1.94,2.39,1.74
2006-02-28,1299.03,1.94,2.37,1.73
2006-03-01,1306.59,1.95,2.38,1.74
2006-03-02,1285.67,1.91,2.34,1.7
2006-03-03,1293.3,1.92,2.34,1.71
2006-03-06,1288.96,1.91,2.33,1.71
2006-03-07,1259.92,1.87,2.27,1.65
2006-03-08,1250.38,1.85,2.26,1.63
2006-03-09,1245.17,1.84,2.24,1.62
2006-03-10,1245.65,1.84,2.24,1.63
2006-03-13,1259.67,1.86,2.26,1.64
2006-03-14,1259.04,1.86,2.26,1.64
2006-03-15,1274.81,1.88,2.28,1.65
2006-03-16,1274.19,1.88,2.29,1.66
2006-03-17,1269.46,1.87,2.29,1.66
2006-03-20,1288.42,1.9,2.32,1.68
2006-03-21,1290.4,1.9,2.32,1.68
2006-03-22,1296.71,1.91,2.34,1.7
2006-03-23,1302.46,1.92,2.36,1.71
2006-03-24,1294.7,1.91,2.34,1.7
2006-03-27,1295.92,1.91,2.36,1.71
2006-03-28,1298.79,1.9,2.4,1.72
2006-03-29,1305.57,1.91,2.4,1.72
2006-03-30,1294.72,1.89,2.38,1.7
2006-03-31,1298.3,1.89,2.4,1.7
2006-04-03,1319.47,1.9,2.43,1.72
2006-04-04,1329.8,1.91,2.45,1.74
2006-04-05,1340.16,1.92,2.47,1.76
2006-04-06,1339.74,1.92,2.47,1.75
2006-04-07,1342.97,1.92,2.5,1.76
2006-04-10,1359.08,1.94,2.54,1.8
2006-04-11,1362.23,1.94,2.54,1.81
2006-04-12,1360.13,1.94,2.54,1.8
2006-04-13,1332.33,1.9,2.48,1.75
2006-04-14,1359.54,1.93,2.52,1.78
2006-04-17,1378.61,1.96,2.53,1.78
2006-04-18,1385.11,1.95,2.5,1.78
2006-04-19,1396.7,1.96,2.51,1.76
2006-04-20,1385.9,1.94,2.5,1.74
2006-04-21,1416.79,1.99,2.52,1.75
2006-04-24,1409.79,1.97,2.37,1.7
2006-04-25,1399.77,1.96,2.37,1.7
2006-04-26,1417.48,1.97,2.39,1.73
2006-04-27,1416.73,1.97,2.41,1.75
2006-04-28,1440.22,1.98,2.42,1.76
2006-05-08,1497.1,2.06,2.52,1.81
2006-05-09,1531.16,2.11,2.62,1.87
2006-05-10,1545.69,2.13,2.66,1.91
2006-05-11,1537.38,2.11,2.66,1.9
2006-05-12,1602.83,2.2,2.75,1.96
2006-05-15,1664.09,2.29,2.86,2.06
2006-05-16,1613.25,2.21,2.79,1.99
2006-05-17,1625.15,2.22,2.82,2.01
2006-05-18,1617.28,2.21,2.84,2.05
2006-05-19,1659.55,2.26,2.91,2.08
2006-05-22,1657.69,2.25,2.95,2.14
2006-05-23,1604.55,2.18,2.85,2.05
2006-05-24,1590.92,2.17,2.8,2.01
2006-05-25,1591.43,2.17,2.84,2.04
2006-05-26,1613.89,2.2,2.89,2.07
2006-05-29,1648.54,2.24,2.97,2.12
2006-05-30,1657.29,2.25,3.03,2.15
2006-05-31,1641.3,2.22,3.03,2.13
2006-06-01,1684.2,2.28,3.13,2.24
2006-06-02,1669.4,2.25,3.13,2.22
2006-06-05,1684.62,2.27,3.17,2.27
2006-06-06,1679.13,2.26,3.18,2.25
2006-06-07,1589.55,2.14,3.0,2.12
2006-06-08,1591.49,2.14,2.98,2.11
2006-06-09,1551.38,2.09,2.91,2.05
2006-06-12,1552.8,2.09,2.9,2.05
2006-06-13,1548.5,2.08,2.91,2.05
2006-06-14,1531.33,2.06,2.9,2.06
2006-06-15,1533.98,2.06,2.91,2.07
2006-06-16,1574.47,2.12,2.96,2.09
2006-06-19,1586.29,2.15,3.0,2.12
2006-06-20,1592.33,2.16,3.03,2.14
2006-06-21,1598.12,2.17,3.02,2.13
2006-06-22,1596.07,2.16,3.01,2.13
2006-06-23,1605.71,2.18,3.04,2.16
2006-06-26,1633.45,2.22,3.08,2.19
2006-06-27,1639.55,2.23,3.1,2.2
2006-06-28,1639.29,2.23,3.09,2.2
2006-06-29,1671.62,2.27,3.14,2.22
2006-06-30,1672.21,2.28,3.13,2.21
2006-07-03,1697.28,2.31,3.22,2.25
2006-07-04,1681.55,2.28,3.21,2.25
2006-07-05,1718.56,2.25,3.19,2.23
2006-07-06,1741.47,2.34,3.26,2.29
2006-07-07,1730.19,2.32,3.26,2.28
2006-07-10,1734.33,2.33,3.29,2.29
2006-07-11,1745.81,2.34,3.32,2.31
2006-07-12,1740.0,2.33,3.31,2.29
2006-07-13,1655.77,2.22,3.13,2.14
2006-07-14,1665.21,2.23,3.14,2.14
2006-07-17,1682.89,2.25,3.19,2.17
2006-07-18,1684.25,2.25,3.2,2.19
2006-07-19,1645.16,2.2,3.13,2.15
2006-07-20,1655.12,2.21,3.15,2.16
2006-07-21,1665.33,2.22,3.17,2.16
2006-07-24,1665.94,2.22,3.18,2.19
2006-07-25,1685.46,2.25,3.22,2.21
2006-07-26,1686.65,2.25,3.23,2.21
2006-07-27,1675.17,2.23,3.19,2.21
2006-07-28,1662.03,2.21,3.16,2.19
2006-07-31,1612.73,2.14,3.05,2.09
2006-08-01,1600.61,2.12,3.0,2.08
2006-08-02,1600.87,2.13,2.98,2.06
2006-08-03,1601.06,2.13,2.96,2.05
2006-08-04,1570.15,2.09,2.88,2.02
2006-08-07,1547.44,2.06,2.81,1.93
2006-08-08,1580.58,2.1,2.88,1.99
2006-08-09,1578.57,2.09,2.89,1.99
2006-08-10,1606.07,2.13,2.93,2.03
2006-08-11,1605.93,2.13,2.93,2.05
2006-08-14,1570.74,2.08,2.85,1.98
2006-08-15,1595.66,2.11,2.89,2.01
2006-08-16,1616.41,2.13,2.93,2.03
2006-08-17,1603.33,2.11,2.9,2.02
2006-08-18,1598.02,2.11,2.89,2.0
2006-08-21,1601.15,2.09,2.9,2.01
2006-08-22,1613.36,2.11,2.89,2.01
2006-08-23,1612.4,2.1,2.88,1.99
2006-08-24,1623.02,2.12,2.91,2.04
2006-08-25,1623.03,2.12,2.92,2.03
2006-08-28,1650.44,2.15,2.97,2.08
2006-08-29,1651.02,2.15,2.9,2.07
2006-08-30,1655.2,2.15,2.91,2.08
2006-08-31,1658.64,2.15,2.93,2.09
2006-09-01,1636.69,2.12,2.88,2.03
2006-09-04,1657.52,2.14,2.93,2.08
2006-09-05,1664.08,2.15,2.92,2.09
2006-09-06,1672.12,2.16,2.93,2.1
2006-09-07,1661.19,2.14,2.89,2.06
2006-09-08,1667.98,2.15,2.87,2.06
2006-09-11,1674.97,2.16,2.88,2.08
2006-09-12,1695.86,2.19,2.89,2.08
2006-09-13,1689.39,2.18,2.85,2.05
2006-09-14,1689.69,2.18,2.85,2.05
2006-09-15,1721.05,2.23,2.89,2.07
2006-09-18,1732.99,2.24,2.93,2.11
2006-09-19,1735.24,2.24,2.94,2.12
2006-09-20,1732.45,2.24,2.97,2.12
2006-09-21,1740.9,2.25,2.98,2.12
2006-09-22,1725.36,2.24,2.95,2.11
2006-09-25,1722.37,2.23,2.95,2.1
2006-09-26,1712.64,2.22,2.94,2.08
2006-09-27,1725.04,2.23,2.96,2.1
2006-09-28,1736.96,2.25,2.99,2.12
2006-09-29,1752.42,2.26,3.02,2.14
2006-10-09,1785.39,2.31,3.07,2.17
2006-10-10,1784.86,2.23,3.09,2.19
2006-10-11,1790.1,2.24,3.1,2.21
2006-10-12,1778.18,2.23,3.06,2.17
2006-10-13,1784.66,2.23,3.08,2.19
2006-10-16,1771.3,2.21,3.06,2.18
2006-10-17,1763.9,2.2,3.05,2.16
2006-10-18,1787.19,2.23,3.08,2.19
2006-10-19,1792.25,2.23,3.1,2.19
2006-10-20,1790.36,2.23,3.07,2.18
2006-10-23,1759.39,2.19,2.99,2.11
2006-10-24,1805.18,2.25,3.04,2.18
2006-10-25,1806.65,2.25,3.03,2.14
2006-10-26,1810.65,2.25,3.0,2.12
2006-10-27,1807.18,2.21,2.94,2.09
2006-10-30,1809.66,2.31,2.94,2.08
2006-10-31,1837.99,2.32,2.97,2.1
2006-11-01,1855.71,2.35,2.98,2.13
2006-11-02,1851.31,2.34,2.97,2.12
2006-11-03,1866.36,2.36,2.98,2.11
2006-11-06,1886.31,2.39,2.97,2.11
2006-11-07,1889.53,2.39,2.94,2.1
2006-11-08,1866.82,2.36,2.93,2.08
2006-11-09,1896.48,2.41,2.95,2.1
2006-11-10,1883.35,2.4,2.88,2.03
2006-11-13,1863.77,2.38,2.8,1.97
2006-11-14,1888.24,2.41,2.82,1.99
2006-11-15,1922.94,2.46,2.87,2.02
2006-11-16,1941.55,2.49,2.84,1.99
2006-11-17,1971.79,2.42,2.86,2.01
2006-11-20,2017.28,2.48,2.85,2.02
2006-11-21,2037.55,2.51,2.87,2.05
2006-11-22,2041.36,2.51,2.9,2.06
2006-11-23,2062.36,2.54,2.91,2.06
2006-11-24,2050.81,2.51,2.95,2.09
2006-11-27,2047.28,2.5,3.01,2.11
2006-11-28,2038.72,2.49,3.02,2.12
2006-11-29,2054.09,2.5,3.05,2.12
2006-11-30,2099.29,2.55,3.09,2.16
2006-12-01,2102.05,2.55,3.1,2.19
2006-12-04,2161.65,2.62,3.14,2.22
2006-12-05,2173.29,2.64,3.16,2.25
2006-12-06,2156.6,2.62,3.13,2.24
2006-12-07,2156.75,2.63,3.1,2.22
2006-12-08,2093.64,2.55,3.0,2.13
2006-12-11,2180.5,2.66,3.08,2.19
2006-12-12,2218.95,2.72,3.09,2.2
2006-12-13,2223.46,2.72,3.1,2.21
2006-12-14,2249.11,2.75,3.15,2.22
2006-12-15,2273.91,2.78,3.19,2.24
2006-12-18,2332.43,2.86,3.24,2.28
2006-12-19,2364.18,2.91,3.26,2.28
2006-12-20,2373.21,2.88,3.3,2.31
2006-12-21,2342.94,2.84,3.27,2.3
2006-12-22,2343.67,2.84,3.26,2.31
2006-12-25,2435.76,2.96,3.28,2.32
2006-12-26,2479.73,3.03,3.25,2.27
2006-12-27,2536.39,3.1,3.27,2.29
2006-12-28,2567.59,3.16,3.21,2.24
2006-12-29,2675.47,3.3,3.24,2.26
2007-01-04,2715.72,3.36,3.24,2.27
2007-01-05,2641.33,3.23,3.29,2.31
2007-01-08,2707.2,3.31,3.41,2.42
2007-01-09,2807.8,3.43,3.48,2.48
2007-01-10,2825.58,3.76,3.57,2.58
2007-01-11,2770.11,3.67,3.59,2.61
2007-01-12,2668.11,3.56,3.5,2.47
2007-01-15,2794.7,3.75,3.66,2.6
2007-01-16,2821.02,3.79,3.78,2.66
2007-01-17,2778.9,3.74,3.76,2.67
2007-01-18,2756.98,3.68,3.84,2.72
2007-01-19,2832.21,3.78,3.97,2.82
2007-01-22,2933.19,3.91,4.14,2.95
2007-01-23,2949.14,3.93,4.14,2.94
2007-01-24,2975.13,3.96,4.18,2.98
2007-01-25,2857.37,3.79,4.03,2.87
2007-01-26,2882.56,3.83,4.06,2.86
2007-01-29,2945.26,3.9,4.17,2.97
2007-01-30,2930.56,3.88,4.17,2.92
2007-01-31,2786.34,3.69,4.0,2.81
2007-02-01,2785.43,3.69,4.02,2.82
2007-02-02,2673.21,3.53,3.95,2.78
2007-02-05,2612.54,3.44,3.99,2.82
2007-02-06,2675.7,3.55,4.05,2.92
2007-02-07,2716.18,3.6,4.12,2.97
2007-02-08,2737.73,3.62,4.21,3.02
2007-02-09,2730.39,3.61,4.1,3.03
2007-02-12,2807.17,3.71,4.21,3.11
2007-02-13,2831.87,3.73,4.27,3.15
2007-02-14,2905.09,3.83,4.35,3.24
2007-02-15,2993.01,3.95,4.46,3.35
2007-02-16,2998.47,3.95,4.5,3.37
2007-02-26,3040.6,3.99,4.63,3.49
2007-02-27,2771.79,3.64,4.27,3.21
2007-02-28,2881.07,3.78,4.41,3.36
2007-03-01,2797.19,3.67,4.32,3.28
2007-03-02,2831.53,3.73,4.38,3.32
2007-03-05,2785.31,3.66,4.39,3.33
2007-03-06,2840.18,3.74,4.41,3.36
2007-03-07,2896.59,3.81,4.51,3.44
2007-03-08,2928.02,3.84,4.6,3.47
2007-03-09,2937.91,3.86,4.59,3.47
2007-03-12,2954.91,3.87,4.67,3.51
2007-03-13,2964.79,3.88,4.74,3.56
2007-03-14,2906.33,3.8,4.73,3.53
2007-03-15,2951.7,3.85,4.82,3.6
2007-03-16,2930.48,3.83,4.75,3.55
2007-03-19,3014.44,3.94,4.79,3.61
2007-03-20,3032.2,3.96,4.88,3.7
2007-03-21,3057.38,3.99,4.97,3.78
2007-03-22,3071.23,4.0,5.0,3.79
2007-03-23,3074.29,3.99,5.03,3.85
2007-03-26,3122.81,4.04,5.11,3.93
2007-03-27,3138.83,4.06,5.18,3.96
2007-03-28,3173.02,4.08,5.09,3.91
2007-03-29,3197.54,4.13,4.95,3.74
2007-03-30,3183.98,4.09,4.98,3.78
2007-04-02,3252.6,4.07,5.09,3.84
2007-04-03,3291.3,4.11,5.16,3.86
2007-04-04,3291.54,4.12,5.22,3.91
2007-04-05,3319.14,4.15,5.29,4.01
2007-04-06,3323.59,4.15,5.35,4.09
2007-04-09,3398.95,4.25,5.45,4.17
2007-04-10,3444.29,4.26,5.47,4.21
2007-04-11,3495.22,4.33,5.5,4.27
2007-04-12,3531.03,4.39,5.63,4.34
2007-04-13,3518.27,4.37,5.63,4.34
2007-04-16,3596.44,4.43,5.79,4.5
2007-04-17,3611.87,4.43,5.97,4.58
2007-04-18,3612.4,4.46,6.09,4.7
2007-04-19,3449.02,4.26,5.7,4.4
2007-04-20,3584.2,4.42,6.1,4.61
2007-04-23,3710.89,4.56,6.36,4.81
2007-04-24,3720.53,4.51,6.36,4.89
2007-04-25,3743.96,4.54,6.38,4.93
2007-04-26,3783.06,4.55,6.55,4.98
2007-04-27,3759.87,4.48,6.4,4.95
2007-04-30,3841.27,4.55,6.45,5.01
2007-05-08,3950.01,4.67,6.85,5.27
2007-05-09,4013.09,4.77,6.86,5.24
2007-05-10,4049.7,4.81,6.92,5.29
2007-05-11,4021.68,4.78,6.95,5.22
2007-05-14,4046.39,4.8,7.0,5.27
2007-05-15,3899.18,4.62,6.71,5.09
2007-05-16,3986.04,4.75,6.94,5.26
2007-05-17,4048.29,4.81,7.13,5.41
2007-05-18,4030.26,4.78,7.19,5.41
2007-05-21,4072.23,4.82,7.27,5.58
2007-05-22,4110.38,4.86,7.4,5.66
2007-05-23,4173.71,4.93,7.57,5.81
2007-05-24,4151.13,4.91,7.55,5.76
2007-05-25,4179.78,4.93,7.67,5.81
2007-05-28,4272.11,5.04,7.82,5.96
2007-05-29,4334.92,5.12,8.04,6.09
2007-05-30,4053.09,4.79,7.49,5.65
2007-05-31,4109.65,4.9,7.24,5.42
2007-06-01,4000.74,4.8,6.83,5.07
2007-06-04,3670.4,4.4,6.45,4.66
2007-06-05,3767.1,4.52,6.44,4.68
