日期,收盘价,总市值,GDP,近十年分位数,总历史分位数
2013-08-28,2318.31,264288.38,538580.0,0.24216,0.24216
2013-08-29,2313.91,263761.13,538580.0,0.24008,0.24008
2013-09-01,2320.34,262529.36,538580.0,0.23751,0.23751
2013-09-02,2354.5,263480.11,538580.0,0.23984,0.23984
2013-09-03,2350.7,266919.06,538580.0,0.25783,0.25783
2013-09-04,2341.74,267240.42,538580.0,0.25966,0.25966
2013-09-05,2357.78,267274.43,538580.0,0.26051,0.26051
2013-09-08,2440.61,269149.82,538580.0,0.27113,0.27113
2013-09-09,2474.89,276660.16,538580.0,0.31836,0.31836
2013-09-10,2482.89,278962.55,538580.0,0.33333,0.33333
2013-09-11,2507.45,278338.91,538580.0,0.32829,0.32829
2013-09-12,2488.9,279839.61,538580.0,0.34032,0.34032
2013-09-15,2478.39,278578.03,538580.0,0.32943,0.32943
2013-09-16,2427.32,278467.75,538580.0,0.32927,0.32927
2013-09-17,2432.51,272875.14,538580.0,0.29114,0.29114
2013-09-22,2472.29,274587.05,538580.0,0.30024,0.30024
2013-09-23,2443.89,278869.29,538580.0,0.33463,0.33463
2013-09-24,2429.03,277484.31,538580.0,0.3228,0.3228
2013-09-25,2384.44,276257.49,538580.0,0.3139,0.3139
2013-09-26,2394.97,271512.73,538580.0,0.28169,0.28169
2013-09-29,2409.04,272224.29,538580.0,0.28786,0.28786
2013-10-07,2441.81,274527.84,538580.0,0.29985,0.29985
2013-10-08,2453.58,277931.27,538580.0,0.32832,0.32832
2013-10-09,2429.32,279886.69,538580.0,0.34464,0.34464
2013-10-10,2468.51,277439.46,538580.0,0.32364,0.32364
2013-10-13,2472.54,281574.84,538580.0,0.35206,0.35206
2013-10-14,2467.52,283022.19,538580.0,0.35963,0.35963
2013-10-15,2421.37,282241.91,538580.0,0.35462,0.35462
2013-10-16,2413.33,276774.92,538580.0,0.31963,0.31963
2013-10-17,2426.05,276434.63,538580.0,0.31658,0.31658
2013-10-20,2471.32,277504.51,538580.0,0.32464,0.32464
2013-10-21,2445.89,282662.56,538580.0,0.35876,0.35876
2013-10-22,2418.49,280027.35,538580.0,0.34604,0.34604
2013-10-23,2400.51,275953.6,538580.0,0.31066,0.31066
2013-10-24,2368.56,273708.9,538580.0,0.29364,0.29364
2013-10-27,2365.95,269610.23,538580.0,0.27181,0.27181
2013-10-28,2372.05,269558.04,538580.0,0.27168,0.27168
2013-10-29,2407.47,267975.36,538580.0,0.26095,0.26095
2013-10-30,2373.72,271897.0,538580.0,0.28441,0.28441
2013-10-31,2384.96,269285.73,538580.0,0.27032,0.27032
2013-11-03,2380.45,269793.91,538580.0,0.27356,0.27356
2013-11-04,2383.77,270143.9,538580.0,0.27535,0.27535
2013-11-05,2353.57,271788.3,538580.0,0.2853,0.2853
2013-11-06,2340.55,269399.59,538580.0,0.27076,0.27076
2013-11-07,2307.95,267681.51,538580.0,0.25864,0.25864
2013-11-10,2315.89,264723.16,538580.0,0.24269,0.24269
2013-11-11,2340.0,265669.97,538580.0,0.24688,0.24688
2013-11-12,2288.12,267867.16,538580.0,0.26018,0.26018
2013-11-13,2304.5,263065.96,538580.0,0.2342,0.2342
2013-11-14,2350.73,265320.4,538580.0,0.24509,0.24509
2013-11-17,2428.9,269747.92,538580.0,0.2756,0.2756
2013-11-18,2412.16,276885.99,538580.0,0.32664,0.32664
2013-11-19,2424.85,276610.41,538580.0,0.32361,0.32361
2013-11-20,2409.99,278388.21,538580.0,0.33779,0.33779
2013-11-21,2397.96,277964.88,538580.0,0.33524,0.33524
2013-11-24,2388.63,277113.74,538580.0,0.32888,0.32888
2013-11-25,2387.42,276119.28,538580.0,0.31727,0.31727
2013-11-26,2414.48,275986.32,538580.0,0.31569,0.31569
2013-11-27,2439.53,278709.36,538580.0,0.34175,0.34175
2013-11-28,2438.94,281122.95,538580.0,0.3597,0.3597
2013-12-01,2418.79,281930.31,538580.0,0.36143,0.36143
2013-12-02,2442.78,277025.81,538580.0,0.32889,0.32889
2013-12-03,2475.14,279597.78,538580.0,0.35062,0.35062
2013-12-04,2468.2,282800.63,538580.0,0.36947,0.36947
2013-12-05,2452.29,281815.84,538580.0,0.36169,0.36169
2013-12-08,2450.87,280867.3,538580.0,0.35962,0.35962
2013-12-09,2453.32,281803.77,538580.0,0.36182,0.36182
2013-12-10,2412.76,281767.88,538580.0,0.36165,0.36165
2013-12-11,2410.01,278063.61,538580.0,0.33586,0.33586
2013-12-12,2406.64,278498.23,538580.0,0.3395,0.3395
2013-12-15,2367.92,278190.54,538580.0,0.33602,0.33602
2013-12-16,2356.38,274166.85,538580.0,0.29844,0.29844
2013-12-17,2357.23,272771.06,538580.0,0.29072,0.29072
2013-12-18,2332.41,272370.5,538580.0,0.28964,0.28964
2013-12-19,2278.14,270996.9,538580.0,0.27862,0.27862
2013-12-22,2284.6,265647.0,538580.0,0.24444,0.24444
2013-12-23,2288.25,266679.39,538580.0,0.24953,0.24953
2013-12-24,2305.11,267681.14,538580.0,0.25744,0.25744
2013-12-25,2265.33,270212.77,538580.0,0.27715,0.27715
2013-12-26,2303.48,265956.06,538580.0,0.24681,0.24681
2013-12-29,2299.46,269985.41,538580.0,0.27547,0.27547
2013-12-30,2330.03,269836.3,538580.0,0.2744,0.2744
2014-01-01,2321.98,271910.98,592963.2,0.19746,0.19746
2014-01-02,2290.78,272130.8,592963.2,0.19783,0.19783
2014-01-05,2238.64,269670.08,592963.2,0.19633,0.19633
2014-01-06,2238.0,264487.41,592963.2,0.192,0.192
2014-01-07,2241.91,264929.85,592963.2,0.19238,0.19238
2014-01-08,2222.22,265529.3,592963.2,0.19323,0.19323
